wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q37861044,"Dr Byron Camilleri LLB, Dip Not Pub, LLD, MP",Byron Camilleri,male,,,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q108266345,"MINISTER FOR HOME AFFAIRS, NATIONAL SECURITY AND LAW ENFORCEMENT",2020-01-15,Q37861044-D57F9218-69B9-4451-898E-D2871C0E80D7
Q37861149,"Dr Michael Farrugia MD, MP",Michael Farrugia,male,,,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q109689775,MINISTER FOR SENIOR CITIZENS AND ACTIVE AGEING,2020-11-23,Q37861149-6F2D2B2A-0D09-49B1-858F-A676DDD11FFC
Q37861162,Ms Julia Farrugia Portelli MP,Julia Farrugia Portelli,female,,,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-12-30,Q109689444,"MINISTER FOR INCLUSION, SOCIAL WELLBEING AND VOLUNTARY ORGANISATIONS",2020-11-23,Q37861162-D40E6589-66A9-4140-8BEB-F2CD400C8EC0
Q37861219,"Dr Clifton Grima, LLB, LLD, MP",Clifton Grima,male,,,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-12-30,Q109689797,MINISTER FOR EDUCATION AND SPORT,2021-12-27,Q37861219-AB3709FE-CBDF-4ECA-90F1-AE4BAF9AD1CC
Q37861244,"Dr Jose' A Herrera LLD, MP",Josè Herrera,male,,,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q109689802,"MINISTER FOR THE NATIONAL HERITAGE, THE ARTS AND LOCAL GOVERNMENT",2020-01-15,Q37861244-F8451D01-2CC8-43E5-BDD8-8014E796B375
Q37861279,"Dr Anton Refalo LLD, MP",Anton Refalo,male,1956-01-01,9,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q109689827,"MINISTER FOR AGRICULTURE, FISHERIES, FOOD AND ANIMAL RIGHTS",2020-01-21,Q37861279-2524EFFC-DF48-408E-B078-8D161653D561
Q37861343,"Dr Edward Zammit Lewis BA, LLD, MP",Edward Zammit Lewis,male,1973-06-21,11,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q108265741,MINISTER FOR JUSTICE AND GOVERNANCE,2020-01-15,Q37861343-5BF6E37D-2B8A-4CB4-BD4C-07E43FCAAC05
Q38220741,"Dr Ian Borg LLB, Dip Not Pub, LLD, MP",Ian Borg,male,,,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q109689807,"MINISTER FOR TRANSPORT, INFRASTRUCTURE AND CAPITAL PROJECTS",2020-01-15,Q38220741-FE671D26-1C6A-4C0A-8D36-03B32FFB331A
Q4661996,"Dr Aaron Farrugia BCom(Hons) Finance, MA (European), LLD, MP",Aaron Farrugia,male,1980-01-01,11,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q108265790,"MINISTER FOR THE ENVIRONMENT, CLIMATE CHANGE AND PLANNING",2020-01-15,Q4661996-763D0212-BE89-49C5-9D1C-830EC48F4848
Q5043368,Mr Carmelo Abela MP,Carmelo Abela,male,1972-02-10,11,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q109689761,MINISTER WITHIN THE OFFICE OF THE PRIME MINISTER,2020-01-15,Q5043368-2C027C41-AE13-48E9-BA0F-9441C452B694
Q5416069,"Mr Evarist Bartolo BA(Hons), MEd (Wales), MP",Evarist Bartolo,male,1952-10-14,11,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q25713883,MINISTER FOR FOREIGN AND EUROPEAN AFFAIRS,2020-01-15,Q5416069-72B9098D-C754-4F75-8E44-74D79D4E748A
Q6830205,"Dr Michael Falzon LLD, ACIB, MP",Michael Falzon,male,1961-11-16,11,https://www.gov.mt/en/Government/Government%20of%20Malta/Ministries%20and%20Entities/Pages/default.aspx,2021-11-23,Q109689786,"MINISTER FOR SOCIAL JUSTICE AND SOLIDARITY, THE FAMILY AND CHILDREN'S RIGHTS",2020-01-15,Q6830205-118B0C35-3B03-41B1-A673-764555BA6F7D
